,Unnamed: 0,BP_date,address,apn,best_date,best_stat,comp_date,con_date,dbi_permit,first_date,first_project_record_date,firstfiled,latest_project_record_date,latest_project_status,project_dates,project_duration_days,project_statuses,report_quarter,report_year,status,units,unitsnet,x,y,zoning,zoning_simplified,project_time_years,geometry,index_right,nhood,zone_class
1751,21543,2013-01-25,201 FRIEDELL ST,4591C094,2015-12-04,CONSTRUCTION,01/01/2016,2014-05-19,200912223677.0,2009-12-22,2013-01-25,2009-12-22,2015-12-04,CONSTRUCTION,"('2013-01-25', '2013-01-25', '2013-01-25', '2014-05-19', '2014-09-25', '2015-03-13', '2015-05-05', '2015-06-29', '2015-10-14', '2015-12-04')",2201.0,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,12.0,12.0,-122.369772516,37.7281384033,RM-1,RM-1,6.03013698630137,POINT (-122.369772516 37.7281384033),0,Bayview Hunters Point,Industrial
751,21470,2013-04-16,50 JERROLD AV,4591C099,2016-01-15,CONSTRUCTION,01/01/2016,2014-03-25,200912223673.0,2009-12-22,2013-04-16,2009-12-22,2016-01-15,CONSTRUCTION,"('2013-04-16', '2013-04-16', '2014-03-25', '2014-06-19', '2014-09-16', '2015-03-13', '2015-04-03', '2015-07-22', '2015-10-13', '2016-01-15')",2201.0,"('BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,34.0,34.0,-122.369239612,37.7276515675,RM-1,RM-1,6.03013698630137,POINT (-122.369239612 37.7276515675),0,Bayview Hunters Point,Industrial
667,20317,,576 HUDSON AV,4591C032,2015-01-14,BP FILED,,,201501145724.0,2015-01-14,2015-01-14,2015-01-14,2015-01-14,BP FILED,"('2015-01-14', '2015-01-14', '2015-01-14')",,"('BP FILED', 'BP FILED', 'BP FILED')",3,2015,Proposed,11.0,11.0,-122.368899993,37.7293040117,RM-1,RM-1,,POINT (-122.368899993 37.7293040117),0,Bayview Hunters Point,Industrial
1538,20334,2013-05-17,451 HUDSON AV,4591C045,2015-10-21,CONSTRUCTION,10/01/2015,2014-05-12,201202295147.0,2012-02-29,2013-05-17,2012-02-29,2015-10-21,CONSTRUCTION,"('2013-05-17', '2013-05-17', '2013-05-17', '2014-05-12', '2014-09-15', '2015-01-14', '2015-01-14', '2015-07-28', '2015-10-21')",1310.0,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2015,Under Construction,9.0,9.0,-122.368894098,37.7287620644,RM-1,RM-1,3.589041095890411,POINT (-122.368894098 37.7287620644),0,Bayview Hunters Point,Industrial
1341,21561,2013-05-17,100 AVOCET WY,4591C057,2015-11-12,CONSTRUCTION,01/01/2016,2014-06-30,201202295141.0,2012-02-29,2013-05-17,2012-02-29,2015-11-12,CONSTRUCTION,"('2013-05-17', '2013-05-17', '2013-05-17', '2014-06-30', '2014-08-07', '2015-02-23', '2015-05-28', '2015-05-28', '2015-10-26', '2015-11-12')",1402.0,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,9.0,9.0,-122.36868226600001,37.7287848376,RM-1,RM-1,3.841095890410959,POINT (-122.368682266 37.7287848376),0,Bayview Hunters Point,Industrial
594,21565,2013-05-17,420 INNES AV,4591C070,2015-10-23,CONSTRUCTION,01/01/2016,2014-05-21,201202295144.0,2012-02-29,2013-05-17,2012-02-29,2015-10-23,CONSTRUCTION,"('2013-05-17', '2013-05-17', '2013-05-17', '2014-05-21', '2014-08-27', '2015-02-26', '2015-04-30', '2015-07-30', '2015-10-23', '2015-10-23')",1402.0,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,9.0,9.0,-122.368645162,37.7282525416,RM-1,RM-1,3.841095890410959,POINT (-122.368645162 37.7282525416),0,Bayview Hunters Point,Industrial
1401,21537,2012-11-26,198 COLEMAN ST,4591C069,2016-01-15,CONSTRUCTION,01/01/2016,2014-03-24,200912223676.0,2009-12-22,2012-11-26,2009-12-22,2016-01-15,CONSTRUCTION,"('2012-11-26', '2012-11-26', '2014-03-24', '2014-05-19', '2014-09-15', '2015-02-27', '2015-04-22', '2015-04-22', '2015-09-29', '2016-01-15')",2201.0,"('BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,12.0,12.0,-122.368349951,37.728268833099996,RM-1,RM-1,6.03013698630137,POINT (-122.368349951 37.7282688331),0,Bayview Hunters Point,Industrial
1432,20320,,536 HUDSON AV,4591C020,2015-01-14,BP FILED,,,201501145725.0,2015-01-14,2015-01-14,2015-01-14,2015-01-14,BP FILED,"('2015-01-14', '2015-01-14', '2015-01-14')",,"('BP FILED', 'BP FILED', 'BP FILED')",3,2015,Proposed,10.0,10.0,-122.368243334,37.7289308905,RM-1,RM-1,,POINT (-122.368243334 37.7289308905),0,Bayview Hunters Point,Industrial
1494,21569,2015-06-29,52 INNES CT,4591C082,2015-12-11,CONSTRUCTION,01/01/2016,2015-10-20,201412053180.0,2014-12-05,2014-12-05,2014-12-05,2015-12-11,CONSTRUCTION,"('2014-12-05', '2014-12-05', '2015-06-29', '2015-10-20', '2015-12-11')",392.0,"('BP FILED', 'BP FILED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,8.0,8.0,-122.36746942299999,37.7276887999,HP-RA,HP-RA,1.073972602739726,POINT (-122.367469423 37.7276887999),0,Bayview Hunters Point,Other
1924,27945,,1115 FITZGERALD AV,4938026A,2016-10-19,BP FILED,,,201610190658,2016-10-19,2016-10-19,2016-10-19,2016-10-19,BP FILED,"('2016-10-19', '2016-10-19')",,"('BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.389964347,37.7199095391,RH-1,RH-1,,POINT (-122.389964347 37.7199095391),0,Bayview Hunters Point,Conventional Residential
1961,29353,,1050 GILMAN AV,4937006A,2015-12-02,BP FILED,,,201512023975,2015-12-02,2015-12-02,2015-12-02,2015-12-02,BP FILED,"('2015-12-02', '2015-12-02', '2015-12-02', '2015-12-02', '2015-12-02', '2015-12-02')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.389037158,37.7190448298,RH-1,RH-1,,POINT (-122.389037158 37.7190448298),0,Bayview Hunters Point,Conventional Residential
1995,21558,2013-05-17,101 AVOCET WY,4591C059,2015-11-12,CONSTRUCTION,01/01/2016,2014-09-25,201202295142.0,2012-02-29,2013-05-17,2012-02-29,2015-11-12,CONSTRUCTION,"('2013-05-17', '2013-05-17', '2013-05-17', '2013-05-17', '2014-09-25', '2015-01-28', '2015-04-03', '2015-04-03', '2015-04-03', '2015-11-12')",1402.0,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,9.0,9.0,-122.368467132,37.7286625934,RM-1,RM-1,3.841095890410959,POINT (-122.368467132 37.7286625934),0,Bayview Hunters Point,Industrial
2053,22206,2014-08-21,1701 MCKINNON AVE,5305001,2016-01-14,BP ISSUED,,,200806023360.0,2008-06-02,2014-08-21,2008-06-02,2016-01-14,BP ISSUED,"('2014-08-21', '2014-08-21', '2016-01-14')",,"('BP APPROVED', 'BP APPROVED', 'BP ISSUED')",4,2015,Building Permit Approved,1.0,1.0,-122.39139047399999,37.7368266496,RH-2,RH-2,,POINT (-122.391390474 37.7368266496),0,Bayview Hunters Point,Conventional Residential
2112,21574,2015-06-29,51 INNES CT,4591C092,2015-06-29,BP ISSUED,,,201412053181.0,2014-12-05,2014-12-05,2014-12-05,2015-06-29,BP ISSUED,"('2014-12-05', '2014-12-05', '2015-06-29', '2015-06-29', '2015-06-29')",,"('BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",4,2015,Building Permit Approved,8.0,8.0,-122.367512269,37.7269332319,HP-RA,HP-RA,,POINT (-122.367512269 37.7269332319),0,Bayview Hunters Point,Other
2162,21926,,750 JAMESTOWN AV,4976019,2009-04-16,CONSTRUCTION,01/01/2016,2009-04-16,200609071583.0,2006-09-07,2009-04-16,2006-09-07,2009-04-16,CONSTRUCTION,"('2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16', '2009-04-16')",3403.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,1.0,1.0,-122.38916838899999,37.7156197596,RH-1,RH-1,9.323287671232876,POINT (-122.389168389 37.7156197596),0,Bayview Hunters Point,Conventional Residential
2181,16575,2013-08-08,4132 03RD ST,5260003,2014-07-28,CONSTRUCTION,10/01/2014,2014-02-26,200707055953.0,2007-07-05,2013-08-08,2007-07-05,2014-07-28,CONSTRUCTION,"('2013-08-08', '2013-08-08', '2014-02-26', '2014-06-30', '2014-07-28')",2645.0,"('BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2014,Under Construction,7.0,7.0,-122.388912,37.740069,M-1,M-1,7.2465753424657535,POINT (-122.388912 37.740069),0,Bayview Hunters Point,Industrial
2236,16297,2009-02-17,4132 THIRD STREET,5260002,2014-07-28,CONSTRUCTION,10/01/2014,2014-02-26,200707055953,2007-07-05,2009-02-17,2007-07-05,2014-07-28,CONSTRUCTION,"('2009-02-17', '2009-02-17', '2009-02-17', '2009-02-17', '2009-02-17', '2009-02-17', '2009-02-17', '2009-02-17', '2009-02-17', '2013-08-08', '2013-08-08', '2014-02-26', '2014-06-30', '2014-07-28')",2645.0,"('BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2014,Under Construction,7.0,7.0,-122.38908899999998,37.740114,M-1,M-1,7.2465753424657535,POINT (-122.389089 37.740114),0,Bayview Hunters Point,Industrial
2247,26044,,490 JAMESTOWN AV (BLDG 3),5000001,2015-10-27,BP FILED,,,201510270913,2015-10-27,2015-10-27,2015-10-27,2015-10-27,BP FILED,"('2015-10-27', '2015-10-27', '2015-10-27')",,"('BP FILED', 'BP FILED', 'BP FILED')",3,2016,Proposed,71.0,71.0,-122.38510692700001,37.713344022,P,P,,POINT (-122.385106927 37.713344022),0,Bayview Hunters Point,Other
2268,13067,2012-10-19,1786 MCKINNON AV,5297023,2013-03-11,CONSTRUCTION,10/01/2013,2013-03-11,201201061838,2012-01-06,2012-01-06,2012-01-06 00:00:00,2013-03-11,CONSTRUCTION,"('2012-01-06', '2012-01-06', '2012-10-19', '2012-10-19', '2013-03-11', '2013-03-11', '2013-03-11')",634.0,"('BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2013,Under Construction,1.0,1.0,-122.392509,37.738023,RH-2,RH-2,1.736986301369863,POINT (-122.392509 37.738023),0,Bayview Hunters Point,Conventional Residential
2274,28200,,1615 INDIANA ST,4353008,2016-12-30,BP FILED,,,201612306273,2016-12-30,2016-12-30,2016-12-30,2016-12-30,BP FILED,"('2016-12-30', '2016-12-30')",,"('BP FILED', 'BP FILED')",1,2017,Proposed,2.0,2.0,-122.38944485200001,37.7498303288,PDR-2,PDR-2,,POINT (-122.389444852 37.7498303288),0,Bayview Hunters Point,Other
2281,9566,2007-12-04,1409 HUDSON AV,5258001,2007-12-04,BP ISSUED,,,200512150450,2005-12-15,2007-12-04,2005-12-15,2007-12-04,BP ISSUED,"('2007-12-04', '2007-12-04', '2007-12-04', '2007-12-04', '2007-12-04', '2007-12-04', '2007-12-04', '2007-12-04', '2007-12-04', '2007-12-04', '2007-12-04', '2007-12-04', '2007-12-04')",,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",3,2012,Building Permit Approved,1.0,1.0,-122.384954,37.737993,RH-1,RH-1,,POINT (-122.384954 37.737993),0,Bayview Hunters Point,Conventional Residential
2341,28180,,1583 OAKDALE AV,5323016B,2016-06-14,BP FILED,,,201606149976,2016-06-14,2016-06-14,2016-06-14,2016-06-14,BP FILED,"('2016-06-14', '2016-06-14', '2016-06-14', '2016-06-14')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.390188784,37.7342071115,RH-1,RH-1,,POINT (-122.390188784 37.7342071115),0,Bayview Hunters Point,Conventional Residential
2365,25729,,2700 ARELIOUS WALKER DR,4884027,2016-09-27,CONSTRUCTION,10/01/2016,2016-03-31,201401166475,2014-01-16,2016-03-31,2014-01-16,2016-09-27,CONSTRUCTION,"('2016-03-31', '2016-06-28', '2016-09-27')",989.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2016,Under Construction,91.0,91.0,-122.38586709,37.7182830953,RM-1,RM-1,2.7095890410958905,POINT (-122.38586709 37.7182830953),0,Bayview Hunters Point,Industrial
2367,26047,,490 JAMESTOWN AV (BLDG 6),5000001,2015-10-27,BP FILED,,,201510270916,2015-10-27,2015-10-27,2015-10-27,2015-10-27,BP FILED,"('2015-10-27', '2015-10-27', '2015-10-27')",,"('BP FILED', 'BP FILED', 'BP FILED')",3,2016,Proposed,55.0,55.0,-122.38510692700001,37.713344022,P,P,,POINT (-122.385106927 37.713344022),0,Bayview Hunters Point,Other
2374,28024,,1298 FITZGERALD AV,4913011,2014-10-10,BP FILED,,,201410108662,2014-10-10,2014-10-10,2014-10-10,2014-10-10,BP FILED,"('2014-10-10', '2014-10-10', '2014-10-10', '2014-10-10')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,9.0,9.0,-122.392796386,37.7221253364,RM-1,RM-1,,POINT (-122.392796386 37.7221253364),0,Bayview Hunters Point,Industrial
2397,12765,2013-06-26,227 WEST POINT ROAD,4624009,2013-06-26,PL FILED,,,201302079710,2007-02-14,2008-06-12,2007-02-14,2013-06-26,PL FILED,"('2008-06-12', '2008-12-10', '2008-12-10', '2008-12-10', '2008-12-10', '2008-12-10', '2008-12-10', '2008-12-10', '2008-12-10', '2008-12-10', '2008-12-10', '2008-12-10', '2008-12-10', '2008-12-10', '2013-02-07', '2013-06-26', '2013-06-26')",,"('PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'BP FILED', 'BP ISSUED', 'PL FILED')",3,2013,Proposed,54.0,54.0,-122.379131,37.73508,RH-2,RH-2,,POINT (-122.379131 37.73508),0,Bayview Hunters Point,Conventional Residential
2403,21542,2012-11-26,200 COLEMAN ST,4591C098,2016-01-07,CONSTRUCTION,01/01/2016,2014-06-23,200912223674.0,2009-12-22,2012-11-26,2009-12-22,2016-01-07,CONSTRUCTION,"('2012-11-26', '2012-11-26', '2012-11-26', '2014-06-23', '2014-09-23', '2015-03-19', '2015-06-08', '2015-07-08', '2015-08-25', '2016-01-07')",2201.0,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,12.0,12.0,-122.36890925200001,37.7276478876,RM-1,RM-1,6.03013698630137,POINT (-122.368909252 37.7276478876),0,Bayview Hunters Point,Industrial
2478,9985,2011-10-07,1000 NEWHALL ST,5290051,2011-10-07,BP ISSUED,,,201004210785,2010-04-21,2010-04-21,2010-04-21,2011-10-07,BP ISSUED,"('2010-04-21', '2010-04-21', '2010-04-21', '2010-04-21', '2010-04-21', '2010-04-21', '2011-10-07', '2011-10-07', '2011-10-07', '2011-10-07')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",3,2012,Building Permit Approved,1.0,1.0,-122.390233,37.738124,RH-2,RH-2,,POINT (-122.390233 37.738124),0,Bayview Hunters Point,Conventional Residential
2490,28253,,1395 SHAFTER AV,4791025,2015-11-20,BP FILED,,,201511203191,2015-11-20,2015-11-20,2015-11-20,2015-11-20,BP FILED,"('2015-11-20', '2015-11-20', '2015-11-20', '2015-11-20', '2015-11-20', '2015-11-20')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.387022731,37.7286367346,RH-1,RH-1,,POINT (-122.387022731 37.7286367346),0,Bayview Hunters Point,Conventional Residential
2606,21577,2015-12-07,10 KENNEDY PL,4591C073,2015-12-07,BP ISSUED,,,201412053170.0,2014-12-05,2014-12-05,2014-12-05,2015-12-07,BP ISSUED,"('2014-12-05', '2014-12-05', '2014-12-05', '2014-12-05', '2015-12-07')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED')",4,2015,Building Permit Approved,8.0,8.0,-122.367505096,37.728085019299996,HP-RA,HP-RA,,POINT (-122.367505096 37.7280850193),0,Bayview Hunters Point,Other
2612,28135,2016-10-25,1447 OAKDALE AV,5324020,2017-02-23,CONSTRUCTION,,2017-02-23,201603232845,2016-03-23,2016-03-23,2016-03-23,2017-02-23,CONSTRUCTION,"('2016-03-23', '2016-03-23', '2016-03-23', '2016-10-25', '2017-02-23')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'CONSTRUCTION')",1,2017,Under Construction,1.0,1.0,-122.387682231,37.732793559499996,RH-1,RH-1,,POINT (-122.387682231 37.7327935595),0,Bayview Hunters Point,Conventional Residential
2649,28201,2017-02-01,1615 OAKDALE AV,5322047,2017-02-01,BP ISSUED,,,201603071401,2016-03-07,2016-03-07,2016-03-07,2017-02-01,BP ISSUED,"('2016-03-07', '2016-03-07', '2016-03-07', '2016-03-07', '2017-02-01')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED')",1,2017,Building Permit Approved,1.0,1.0,-122.391282748,37.7348327157,RH-2,RH-2,,POINT (-122.391282748 37.7348327157),0,Bayview Hunters Point,Conventional Residential
2652,28283,,1748 OAKDALE AV,5312013,2013-06-25,BP FILED,,,201306250390,2013-06-25,2013-06-25,2013-06-25,2013-06-25,BP FILED,"('2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25', '2013-06-25')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.392929999,37.7363734006,RH-2,RH-2,,POINT (-122.392929999 37.7363734006),0,Bayview Hunters Point,Conventional Residential
2677,28248,,1380 REVERE AV,4761039,2015-11-23,BP FILED,,,201511233357,2015-11-23,2015-11-23,2015-11-23,2015-11-23,BP FILED,"('2015-11-23', '2015-11-23', '2015-11-23', '2015-11-23', '2015-11-23', '2015-11-23')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,2.0,2.0,-122.385831447,37.7295133445,RH-2,RH-2,,POINT (-122.385831447 37.7295133445),0,Bayview Hunters Point,Conventional Residential
2679,20297,,47 KIRKWOOD AV,4591C143,2015-01-14,BP FILED,,,201501145720.0,2015-01-14,2015-01-14,2015-01-14,2015-01-14,BP FILED,"('2015-01-14', '2015-01-14', '2015-01-14')",,"('BP FILED', 'BP FILED', 'BP FILED')",3,2015,Proposed,21.0,21.0,-122.369495339,37.7266916028,HP-RA,HP-RA,,POINT (-122.369495339 37.7266916028),0,Bayview Hunters Point,Other
2701,29336,2013-08-20,1014 GILMAN AV,4937018,2017-03-20,CONSTRUCTION,,2016-06-28,201209109355,2012-09-10,2013-08-20,2012-09-10,2017-03-20,CONSTRUCTION,"('2013-08-20', '2013-10-22', '2013-10-22', '2013-10-22', '2013-10-22', '2013-10-22', '2013-10-22', '2013-10-22', '2013-10-22', '2013-10-22', '2013-10-22', '2016-06-28', '2016-08-09', '2016-12-28', '2017-03-20')",,"('BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2017,Under Construction,1.0,1.0,-122.388232571,37.7185391959,RH-1,RH-1,,POINT (-122.388232571 37.7185391959),0,Bayview Hunters Point,Conventional Residential
2745,19024,,101 DONAHUE ST,4591C042,2015-07-23,CONSTRUCTION,07/01/2015,2013-08-22,200907223197.0,2009-07-22,2013-08-22,2009-07-22,2015-07-23,CONSTRUCTION,"('2013-08-22', '2013-12-31', '2014-03-18', '2014-06-30', '2014-09-30', '2015-03-31', '2015-06-08', '2015-07-23')",2170.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2015,Under Construction,63.0,63.0,-122.36963923100001,37.729001486,RM-1,RM-1,5.945205479452055,POINT (-122.369639231 37.729001486),0,Bayview Hunters Point,Industrial
2783,28106,,2006 KEITH ST,5386001,2010-12-31,BP FILED,,,201012317718,2010-12-31,2010-12-31,2010-12-31,2010-12-31,BP FILED,"('2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31', '2010-12-31')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,2.0,2.0,-122.390309553,37.728691903400005,RH-1,RH-1,,POINT (-122.390309553 37.72869190340001),0,Bayview Hunters Point,Conventional Residential
2786,28262,,1500 INNES AV,5259034,2016-01-07,BP FILED,,,201601076586,2016-01-07,2016-01-07,2016-01-07,2016-01-07,BP FILED,"('2016-01-07', '2016-01-07', '2016-01-07', '2016-01-07', '2016-01-07')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.38691458,37.7386357552,RH-1,RH-1,,POINT (-122.38691458 37.7386357552),0,Bayview Hunters Point,Conventional Residential
2837,20564,2010-05-19,1665 PALOU AV,5327038,2014-12-11,CONSTRUCTION,10/01/2015,2014-02-19,200507137493.0,2005-07-13,2005-07-13,2005-07-13,2014-12-11,CONSTRUCTION,"('2005-07-13', '2005-07-13', '2005-07-13', '2010-05-19', '2010-05-19', '2010-05-19', '2011-03-29', '2011-03-29', '2011-03-29', '2011-03-29', '2011-03-29', '2011-03-29', '2011-03-29', '2011-03-29', '2011-03-29', '2011-03-29', '2011-03-29', '2011-03-29', '2014-02-19', '2014-05-19', '2014-09-11', '2014-12-11', '2014-12-11', '2014-12-11', '2014-12-11')",3732.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2015,Under Construction,2.0,2.0,-122.392339544,37.734486902600004,RH-2,RH-2,10.224657534246575,POINT (-122.392339544 37.7344869026),0,Bayview Hunters Point,Conventional Residential
2883,20328,2013-05-17,421 HUDSON AV,4591C068,2015-10-22,CONSTRUCTION,10/01/2015,2014-03-28,201202295146.0,2012-02-29,2013-05-17,2012-02-29,2015-10-22,CONSTRUCTION,"('2013-05-17', '2013-05-17', '2014-03-28', '2014-05-19', '2014-09-11', '2015-01-14', '2015-05-20', '2015-07-28', '2015-10-22')",1310.0,"('BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2015,Under Construction,9.0,9.0,-122.368425864,37.728496005,RM-1,RM-1,3.589041095890411,POINT (-122.368425864 37.728496005),0,Bayview Hunters Point,Industrial
